Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,8521345,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,4737043,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,42,Articles of leather; saddlery and harness,1,No Quantity,,,,,,,833766,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,11628678,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,10431292,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing indu ...",1,No Quantity,,,,,,,9110054,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,4748974,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,16878637,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,1416799,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,42535628,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,6429085,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,1339761,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones",1,No Quantity,,,,,,,5840822,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,3604499,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,11212598,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,1511375,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,23752772,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,84,Machinery and mechanical appliances; parts thereof,1,No Quantity,,,,,,,31737313,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,85,Electrical machinery and equipment and parts thereof; sound recorders and r ...,1,No Quantity,,,,,,,51972297,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,87,Vehicles other than railway or tramway rolling stock,1,No Quantity,,,,,,,46010939,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,2813497,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,8270975,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, precision, med ...",1,No Quantity,,,,,,,12772547,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,91,Clocks and watches and parts thereof,1,No Quantity,,,,,,,17008994,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,92,Musical instruments; parts and accessories of such articles,1,No Quantity,,,,,,,437768,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,,,,,61827,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,94,"Furniture; bedding, mattresses, cushions and similar stuffed furnishing",1,No Quantity,,,,,,,23774816,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,,,,,3946614,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,,,,,39515746,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,97,"Works of art, collectors' pieces and antiques",1,No Quantity,,,,,,,1173582,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,65029867,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,32,Argentina,ARG,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,2377,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,36,Australia,AUS,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,75593,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,36,Australia,AUS,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,133479,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,36,Australia,AUS,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,95979,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,36,Australia,AUS,,,,,,,,87,Vehicles other than railway or tramway rolling stock,1,No Quantity,,,,,,,10719,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,36,Australia,AUS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,11771,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,16,"Preparations of meat, of fish or of crustaceans",1,No Quantity,,,,,,,3489,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,595202,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,236222,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing indu ...",1,No Quantity,,,,,,,4394,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,247219,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,15242,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones",1,No Quantity,,,,,,,49755,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,2839,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,60835,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,91,Clocks and watches and parts thereof,1,No Quantity,,,,,,,293,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,94,"Furniture; bedding, mattresses, cushions and similar stuffed furnishing",1,No Quantity,,,,,,,253,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,40,Austria,AUT,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,,,,,22870,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,89750,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,379947,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,34664,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing indu ...",1,No Quantity,,,,,,,10651,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,14227,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,84,Machinery and mechanical appliances; parts thereof,1,No Quantity,,,,,,,2044237,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,87,Vehicles other than railway or tramway rolling stock,1,No Quantity,,,,,,,18056,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, precision, med ...",1,No Quantity,,,,,,,3371,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,,,,,11844,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,44,Bahamas,BHS,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,16495,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,19,"Preparations of cereals, flour, starch or milk; bakers' wares",1,No Quantity,,,,,,,121623,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,30252,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,101278,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,2254,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,37272,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,,,,,,,18383,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,34,"Soap, organic surface-active agents",1,No Quantity,,,,,,,2494,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing indu ...",1,No Quantity,,,,,,,280,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,87,Vehicles other than railway or tramway rolling stock,1,No Quantity,,,,,,,1456772,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,94,"Furniture; bedding, mattresses, cushions and similar stuffed furnishing",1,No Quantity,,,,,,,1367,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,52,Barbados,BRB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,227439,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,56,Belgium,BEL,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,13401,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,56,Belgium,BEL,,,,,,,,29,Organic chemicals,1,No Quantity,,,,,,,7943,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,60,Bermuda,BMU,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,109,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,60,Bermuda,BMU,,,,,,,,84,Machinery and mechanical appliances; parts thereof,1,No Quantity,,,,,,,25079,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,60,Bermuda,BMU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,3784,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,04,Dairy produce; birds eggs; natural honey;,1,No Quantity,,,,,,,167493,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,64103,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,25,Salt; sulfur; earths and stone; plastering materials,1,No Quantity,,,,,,,910,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,578,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,7972,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,33161,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,76,Brazil,BRA,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,153168,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,92,Br. Virgin Isds,VGB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,,,,,451,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,01,Live animals,1,No Quantity,,,,,,,8198,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,100026,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,04,Dairy produce; birds eggs; natural honey;,1,No Quantity,,,,,,,5326,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,220386,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,09,"Coffee, tea, matΦ and spices",1,No Quantity,,,,,,,50943,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,16,"Preparations of meat, of fish or of crustaceans",1,No Quantity,,,,,,,46798,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; bakers' wares",1,No Quantity,,,,,,,24114,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,5164,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,231928,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,7499,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,,,,,,,6206,,,0
